customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,Churn
Cust_375,Male,1,No,Yes,3,No,No phone service,DSL,No internet service,Yes,0
Cust_376,Female,0,No,No,44,,No phone service,Fiber optic,No internet service,Yes,1
Cust_377,,1,Yes,Yes,7,No,Yes,,Yes,No internet service,0
Cust_378,,1,,Yes,33,No,No,DSL,No internet service,No,1
Cust_379,Female,1,,Yes,9,,Yes,Fiber optic,No,No,0
Cust_380,Male,0,Yes,Yes,30,Yes,No phone service,No,No internet service,No internet service,1
Cust_381,Female,0,,Yes,,No,No phone service,Fiber optic,Yes,No,1
Cust_382,Female,,Yes,Yes,56,No,Yes,Fiber optic,No,No internet service,1
Cust_383,Female,1,No,No,31,No,Yes,Fiber optic,No,No internet service,0
Cust_384,Male,0,Yes,No,72,No,No,,No,No internet service,0
Cust_385,Male,1,No,No,63,Yes,No phone service,Fiber optic,No internet service,No internet service,1
Cust_386,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No internet service,,1
Cust_387,,1,No,No,1,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_388,Male,0,No,Yes,19,Yes,Yes,DSL,No internet service,No,1
Cust_389,Male,,No,Yes,64,Yes,Yes,Fiber optic,No,No internet service,0
Cust_390,Male,0,Yes,Yes,53,No,No phone service,Fiber optic,Yes,Yes,1
Cust_391,Male,0,Yes,Yes,6,No,,DSL,No internet service,No,0
Cust_392,,,No,Yes,17,Yes,,Fiber optic,Yes,No internet service,0
Cust_393,Female,1,Yes,No,,Yes,Yes,No,No,No internet service,0
Cust_394,,0,Yes,,72,No,No,Fiber optic,,No internet service,1
Cust_395,Male,0,Yes,No,55,No,No phone service,,Yes,Yes,0
Cust_396,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No,1
Cust_397,Female,,Yes,No,70,Yes,,DSL,No internet service,Yes,1
Cust_398,Female,1,Yes,Yes,68,No,No,DSL,,Yes,0
Cust_399,Female,,Yes,No,40,Yes,No phone service,DSL,No internet service,Yes,1
Cust_400,Male,1,No,No,66,Yes,No,,Yes,No,1
Cust_401,Female,1,Yes,No,9,No,No phone service,Fiber optic,Yes,Yes,1
Cust_402,Female,1,Yes,No,11,No,No,Fiber optic,Yes,,1
Cust_403,Male,1,Yes,No,20,No,Yes,No,Yes,No,1
Cust_404,,0,No,No,43,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_405,Female,1,No,Yes,58,No,No,Fiber optic,No,Yes,0
Cust_406,Female,1,Yes,Yes,26,Yes,,No,No internet service,Yes,1
Cust_407,Female,1,No,,,No,No,Fiber optic,,Yes,1
Cust_408,Female,1,No,Yes,36,Yes,Yes,No,No,No,0
Cust_409,Female,0,Yes,,55,Yes,No phone service,No,No,No,0
Cust_410,Female,0,No,,6,No,Yes,Fiber optic,Yes,,1
Cust_411,Male,1,Yes,Yes,3,,No,DSL,Yes,Yes,1
Cust_412,Female,,No,Yes,,Yes,Yes,DSL,No internet service,No,0
Cust_413,Female,1,Yes,Yes,64,No,Yes,No,No,,0
Cust_414,Male,0,,Yes,58,Yes,No phone service,DSL,No,No,0
Cust_415,Male,0,Yes,Yes,58,No,Yes,Fiber optic,,,1
Cust_416,Male,0,Yes,Yes,18,Yes,Yes,No,,,0
Cust_417,Male,0,No,Yes,23,No,No,Fiber optic,No,Yes,1
Cust_418,Female,0,Yes,Yes,29,No,No,Fiber optic,No internet service,No,0
Cust_419,Female,,Yes,Yes,23,Yes,No phone service,DSL,No,No internet service,1
Cust_420,Female,0,No,No,36,No,No phone service,Fiber optic,No internet service,No,0
Cust_421,Female,0,Yes,Yes,70,No,No phone service,No,No,No,0
Cust_422,Female,1,Yes,Yes,6,Yes,No,No,Yes,No internet service,1
Cust_423,Female,0,No,No,34,No,Yes,Fiber optic,Yes,,0
Cust_424,Male,0,Yes,No,44,No,No phone service,,No,No internet service,1
Cust_425,Female,0,No,Yes,44,No,,,No,No,0
Cust_426,,1,Yes,Yes,,,No,DSL,,No,1
Cust_427,Male,0,No,Yes,52,Yes,No phone service,DSL,No internet service,No,1
Cust_428,Female,1,No,,42,No,No,DSL,Yes,No,1
Cust_429,Male,1,Yes,Yes,25,No,Yes,Fiber optic,No internet service,Yes,1
Cust_430,Female,0,No,No,39,No,No,,Yes,No,1
Cust_431,Male,,Yes,,39,Yes,No,No,Yes,,0
Cust_432,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,1
Cust_433,Male,0,No,No,11,No,No phone service,No,,Yes,1
Cust_434,Female,1,Yes,,3,No,No,No,Yes,No internet service,0
Cust_435,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,0
Cust_436,Female,1,No,,4,No,No phone service,Fiber optic,No internet service,No,1
Cust_437,,1,Yes,,8,No,Yes,Fiber optic,No internet service,No,0
Cust_438,Female,1,Yes,No,14,,No,DSL,Yes,Yes,1
Cust_439,Male,1,No,No,14,No,Yes,No,No internet service,No,0
Cust_440,Male,1,Yes,No,16,Yes,No phone service,,Yes,No internet service,0
Cust_441,,0,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,No internet service,1
Cust_442,Female,1,No,No,,Yes,No phone service,No,No internet service,Yes,1
Cust_443,Male,1,,No,16,Yes,Yes,Fiber optic,Yes,No,0
Cust_444,Female,0,Yes,Yes,52,Yes,Yes,DSL,No,No,1
Cust_445,Female,0,No,Yes,19,,No phone service,Fiber optic,,No,0
Cust_446,Male,1,Yes,Yes,69,Yes,No phone service,DSL,No internet service,Yes,1
Cust_447,Male,1,Yes,Yes,12,No,No phone service,No,Yes,Yes,0
Cust_448,Female,0,No,No,5,Yes,No,Fiber optic,No internet service,No,1
Cust_449,Male,,No,No,42,,No,No,No internet service,No internet service,1
Cust_450,Female,0,Yes,No,17,,No,No,No,Yes,0
Cust_451,Female,0,Yes,,72,Yes,No phone service,No,No,Yes,1
Cust_452,Female,1,No,No,,No,No,Fiber optic,No internet service,No internet service,0
Cust_453,,0,Yes,No,16,No,No phone service,No,Yes,No internet service,1
Cust_454,Female,1,Yes,No,16,No,Yes,Fiber optic,No,No,0
Cust_455,Male,1,Yes,No,42,,No phone service,No,No,No,1
Cust_456,Male,1,No,No,3,,No phone service,DSL,No,No,1
Cust_457,Female,0,Yes,Yes,23,No,No,Fiber optic,Yes,No,0
Cust_458,Female,1,Yes,No,28,Yes,Yes,DSL,No internet service,Yes,0
Cust_459,Male,0,No,Yes,45,No,Yes,DSL,,No internet service,1
Cust_460,Male,,No,Yes,68,Yes,Yes,Fiber optic,No,No,0
Cust_461,,1,No,Yes,24,No,,Fiber optic,,No internet service,1
Cust_462,Male,0,Yes,Yes,19,No,No,Fiber optic,,No,0
Cust_463,Female,1,Yes,No,40,Yes,No,No,No,No internet service,1
Cust_464,Male,1,No,Yes,46,No,No,No,Yes,No,0
Cust_465,Female,0,Yes,Yes,40,Yes,,DSL,Yes,No internet service,1
Cust_466,,0,Yes,No,62,Yes,No phone service,Fiber optic,No,No,0
Cust_467,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,1
Cust_468,,,Yes,No,12,No,No,No,,,0
Cust_469,Male,0,No,No,14,No,Yes,,Yes,No internet service,0
Cust_470,Female,0,No,No,61,No,,DSL,No internet service,,0
Cust_471,Male,1,,No,12,Yes,,Fiber optic,No internet service,Yes,1
Cust_472,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,,0
Cust_473,,1,Yes,No,6,No,,DSL,No internet service,No,0
Cust_474,Female,1,Yes,Yes,33,Yes,No phone service,No,No,No internet service,0
Cust_475,Male,0,No,Yes,50,,No phone service,DSL,,No internet service,1
Cust_476,,1,No,No,12,Yes,Yes,No,Yes,No internet service,1
Cust_477,Male,0,Yes,Yes,57,No,No,DSL,,No internet service,0
Cust_478,Female,,Yes,No,,,No phone service,DSL,No internet service,Yes,1
Cust_479,Male,0,Yes,Yes,13,No,No phone service,Fiber optic,Yes,Yes,0
Cust_480,Female,0,Yes,,72,Yes,No phone service,DSL,Yes,No,0
Cust_481,Female,1,No,Yes,3,,Yes,No,No,,1
Cust_482,Female,1,No,Yes,64,No,Yes,DSL,No,No,0
Cust_483,Male,0,Yes,No,58,,No,,No internet service,Yes,0
Cust_484,,0,Yes,No,4,No,No,No,No internet service,No,0
Cust_485,Male,1,No,Yes,45,Yes,Yes,DSL,No internet service,No,1
Cust_486,Female,0,Yes,Yes,,No,Yes,DSL,Yes,No internet service,1
Cust_487,Male,1,No,Yes,36,,Yes,DSL,Yes,Yes,0
Cust_488,Female,0,Yes,Yes,23,No,No phone service,DSL,Yes,Yes,0
Cust_489,Male,1,No,No,19,Yes,Yes,No,Yes,No,1
Cust_490,Male,1,Yes,Yes,40,No,No,No,No,Yes,1
Cust_491,Female,1,Yes,Yes,72,Yes,No phone service,No,No internet service,,1
Cust_492,Male,0,Yes,Yes,16,No,Yes,No,No internet service,No,1
Cust_493,Male,0,No,No,58,Yes,No,DSL,No,Yes,0
Cust_494,Female,0,No,Yes,18,No,Yes,No,No,No internet service,1
Cust_495,Male,0,Yes,No,36,No,No,DSL,Yes,Yes,0
Cust_496,Male,0,Yes,,24,Yes,No phone service,Fiber optic,No internet service,No internet service,0
Cust_497,Male,1,Yes,Yes,1,No,,DSL,No internet service,,0
Cust_498,,1,Yes,Yes,1,No,No,DSL,No,,1
Cust_499,Male,1,No,Yes,64,No,No,No,No internet service,Yes,1
Cust_500,Female,1,No,No,,No,No phone service,No,No,No,1
Cust_501,Male,1,No,No,36,Yes,No phone service,No,No internet service,,1
Cust_502,Male,1,Yes,Yes,18,Yes,No,Fiber optic,,,1
Cust_503,Male,1,Yes,,16,Yes,,DSL,Yes,Yes,0
Cust_504,Female,0,No,Yes,17,Yes,Yes,Fiber optic,,No,1
Cust_505,Male,1,Yes,Yes,24,Yes,Yes,DSL,Yes,No,0
Cust_506,Male,0,No,,68,Yes,No phone service,DSL,No,No internet service,0
Cust_507,Female,1,No,Yes,2,Yes,,Fiber optic,,No,1
Cust_508,Male,1,No,Yes,10,Yes,,Fiber optic,No internet service,No,1
Cust_509,Female,0,No,Yes,53,No,Yes,DSL,Yes,No internet service,0
Cust_510,Female,1,Yes,No,51,No,No phone service,Fiber optic,Yes,,1
Cust_511,Male,0,No,No,69,Yes,,,No,Yes,0
Cust_512,,1,Yes,No,14,Yes,,DSL,Yes,No internet service,0
Cust_513,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,1
Cust_514,Female,1,No,Yes,53,No,No phone service,,No internet service,No,0
Cust_515,Female,0,No,Yes,64,,Yes,No,,No internet service,0
Cust_516,Male,0,,No,72,Yes,No,Fiber optic,No internet service,Yes,1
Cust_517,Female,1,,Yes,,Yes,,No,Yes,No,0
Cust_518,Female,1,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,1
Cust_519,Female,0,Yes,Yes,37,No,Yes,DSL,No,No,1
Cust_520,Female,1,Yes,No,49,Yes,No phone service,DSL,Yes,Yes,0
Cust_521,Female,0,No,Yes,68,No,No,DSL,No,Yes,0
Cust_522,Male,1,Yes,,33,No,No,DSL,Yes,Yes,1
Cust_523,Female,0,Yes,No,22,No,No phone service,Fiber optic,Yes,No internet service,0
Cust_524,Male,1,No,No,70,Yes,Yes,No,No internet service,No internet service,1
Cust_525,Female,0,Yes,No,33,No,No,DSL,Yes,No,0
Cust_526,Male,,Yes,Yes,28,Yes,No phone service,Fiber optic,No,No,0
Cust_527,Male,0,Yes,,4,Yes,,Fiber optic,No internet service,No,1
Cust_528,Female,0,Yes,No,,Yes,No phone service,DSL,Yes,No internet service,0
Cust_529,Female,1,No,Yes,49,Yes,No,DSL,No internet service,Yes,1
Cust_530,Female,1,,Yes,,Yes,No,Fiber optic,No internet service,Yes,1
Cust_531,Male,0,Yes,No,35,,No,No,No internet service,No,1
Cust_532,,0,No,Yes,39,Yes,No phone service,Fiber optic,No,Yes,0
Cust_533,Male,0,Yes,No,10,Yes,No phone service,DSL,No,No internet service,1
Cust_534,Male,0,Yes,No,72,No,Yes,DSL,,Yes,0
Cust_535,Male,1,Yes,No,69,Yes,No,DSL,No internet service,No,0
Cust_536,Female,0,No,Yes,23,No,,No,Yes,No,0
Cust_537,Female,0,No,No,34,,No phone service,No,,,1
Cust_538,Male,0,No,No,32,No,No,No,No internet service,No,1
Cust_539,Male,,No,Yes,16,No,No phone service,,No,No,0
Cust_540,Female,0,No,No,,,Yes,Fiber optic,No internet service,No internet service,0
Cust_541,Male,1,No,,54,No,No,No,No internet service,No internet service,0
Cust_542,,1,Yes,,28,Yes,No phone service,No,No internet service,Yes,1
Cust_543,,1,,Yes,60,No,No phone service,DSL,Yes,No,1
Cust_544,Female,1,Yes,No,60,Yes,No,DSL,No,Yes,1
Cust_545,Male,1,Yes,Yes,44,,Yes,Fiber optic,No,,0
Cust_546,Female,1,No,Yes,2,No,No phone service,No,No,No internet service,0
Cust_547,Male,1,Yes,No,23,Yes,No,No,No internet service,No internet service,0
Cust_548,Female,0,Yes,No,46,No,Yes,,Yes,Yes,0
Cust_549,Female,0,Yes,Yes,54,Yes,No phone service,No,Yes,,1
Cust_550,Male,1,No,No,,Yes,Yes,DSL,Yes,No,1
Cust_551,Male,0,,No,9,No,No phone service,No,Yes,No internet service,1
Cust_552,Female,0,Yes,Yes,70,No,No,Fiber optic,No internet service,Yes,0
Cust_553,Male,1,,No,44,No,No,Fiber optic,No internet service,No internet service,0
Cust_554,Female,0,Yes,No,12,Yes,No,No,Yes,Yes,0
Cust_555,Male,1,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,1
Cust_556,Female,0,Yes,No,34,Yes,Yes,DSL,No,No internet service,0
Cust_557,Female,1,Yes,Yes,33,Yes,No,DSL,No internet service,Yes,0
Cust_558,Female,1,No,Yes,64,No,No phone service,,Yes,No,0
Cust_559,Female,0,No,No,48,Yes,Yes,No,No internet service,No,0
Cust_560,Female,0,No,Yes,16,Yes,,Fiber optic,No,No internet service,0
Cust_561,Female,1,No,No,50,,No phone service,DSL,Yes,No,1
Cust_562,,1,No,,23,No,No phone service,Fiber optic,No internet service,No,0
Cust_563,Male,1,Yes,Yes,26,No,No,Fiber optic,No internet service,Yes,0
Cust_564,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No internet service,Yes,0
Cust_565,Female,0,Yes,Yes,44,No,No phone service,DSL,No internet service,Yes,0
Cust_566,Female,0,No,Yes,37,No,No phone service,Fiber optic,No internet service,No internet service,1
Cust_567,,0,No,Yes,9,Yes,No,DSL,No internet service,,0
Cust_568,Female,1,Yes,Yes,13,Yes,No,DSL,No,No internet service,1
Cust_569,Male,1,Yes,No,60,Yes,Yes,DSL,No internet service,No internet service,1
Cust_570,Male,1,Yes,No,2,Yes,No phone service,No,No,Yes,1
Cust_571,Female,1,Yes,Yes,60,No,No,Fiber optic,No,No,1
Cust_572,Male,0,No,No,57,,,No,No internet service,No internet service,1
Cust_573,Male,,Yes,Yes,43,No,No,No,Yes,No internet service,1
Cust_574,,1,No,Yes,,No,Yes,No,No internet service,No internet service,0
Cust_575,Male,0,Yes,,11,Yes,No phone service,No,No,No internet service,0
Cust_576,,0,,No,47,Yes,No,,,Yes,1
Cust_577,Male,1,No,Yes,63,Yes,Yes,DSL,No internet service,No internet service,1
Cust_578,Female,0,No,Yes,7,Yes,,Fiber optic,No internet service,Yes,1
Cust_579,,1,No,Yes,31,No,No phone service,,No,No,0
Cust_580,Female,0,Yes,,55,Yes,No,DSL,No,No internet service,0
Cust_581,Female,0,Yes,,25,Yes,Yes,Fiber optic,No,,1
Cust_582,Male,1,Yes,,72,,Yes,Fiber optic,Yes,Yes,1
Cust_583,Female,0,No,No,30,No,Yes,No,Yes,No internet service,0
Cust_584,Female,1,Yes,No,,No,Yes,No,Yes,Yes,0
Cust_585,Female,0,Yes,No,,Yes,No,No,Yes,No internet service,1
Cust_586,,0,Yes,Yes,14,,,No,No internet service,Yes,1
Cust_587,Female,0,No,Yes,29,No,Yes,No,Yes,Yes,1
Cust_588,Male,0,No,No,27,No,No,DSL,Yes,No,0
Cust_589,Female,0,No,Yes,50,Yes,No,No,Yes,No internet service,0
Cust_590,Male,1,Yes,Yes,36,No,No phone service,No,No internet service,No,0
Cust_591,Male,0,Yes,No,34,Yes,No phone service,DSL,Yes,Yes,0
Cust_592,Female,1,Yes,No,21,,Yes,No,Yes,No internet service,1
Cust_593,Male,0,No,,38,No,No phone service,Fiber optic,Yes,No,0
Cust_594,Female,1,Yes,No,50,No,No,DSL,No,No internet service,1
Cust_595,Female,0,No,No,37,No,Yes,Fiber optic,Yes,No internet service,1
Cust_596,Female,1,No,Yes,19,No,No phone service,Fiber optic,Yes,No,1
Cust_597,Male,1,No,Yes,1,,Yes,DSL,Yes,No,1
Cust_598,Male,0,No,Yes,40,Yes,Yes,DSL,No internet service,No,1
Cust_599,Female,0,Yes,,55,Yes,No phone service,No,Yes,Yes,0
Cust_600,Female,0,Yes,Yes,26,Yes,,DSL,Yes,,0
Cust_601,Male,1,No,,43,No,No,DSL,No,No,1
Cust_602,Female,1,Yes,No,59,Yes,No phone service,,No,Yes,1
Cust_603,,0,No,No,51,No,No phone service,No,No internet service,No,0
Cust_604,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,0
Cust_605,Male,1,Yes,Yes,8,No,No phone service,No,,No internet service,1
Cust_606,Male,1,,Yes,14,Yes,Yes,No,No,No internet service,0
Cust_607,Male,0,No,Yes,7,No,No,No,No internet service,Yes,1
Cust_608,Female,1,No,Yes,18,No,No,Fiber optic,No internet service,No,1
Cust_609,Female,0,No,Yes,12,Yes,No phone service,No,,No internet service,0
Cust_610,Female,0,Yes,No,,No,,Fiber optic,,Yes,1
Cust_611,Male,0,No,,50,,No,DSL,,Yes,0
Cust_612,Female,1,Yes,No,21,Yes,No,Fiber optic,,Yes,0
Cust_613,Female,1,No,Yes,7,Yes,No phone service,,,Yes,1
Cust_614,Female,,Yes,No,12,,No phone service,Fiber optic,No,Yes,1
Cust_615,Female,1,No,No,57,No,No,Fiber optic,Yes,No internet service,1
Cust_616,,0,Yes,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,0
Cust_617,Male,,Yes,No,30,No,No,Fiber optic,,No,1
Cust_618,,0,Yes,,58,No,No phone service,DSL,No internet service,,0
Cust_619,Male,0,,No,52,No,No,DSL,Yes,Yes,0
Cust_620,Male,0,No,No,,Yes,No phone service,DSL,Yes,No internet service,1
Cust_621,Female,1,,Yes,10,No,No,Fiber optic,,No internet service,0
Cust_622,Female,0,,Yes,19,No,No phone service,No,No,No,1
Cust_623,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,1
Cust_624,Female,1,Yes,Yes,59,,No,DSL,No,No,0
Cust_625,Male,,Yes,Yes,44,No,Yes,Fiber optic,Yes,Yes,1
Cust_626,Female,1,No,No,59,No,No,,No internet service,Yes,1
Cust_627,,1,Yes,Yes,4,No,No,No,No,No internet service,1
Cust_628,Female,1,Yes,No,65,No,Yes,No,No internet service,Yes,1
Cust_629,Male,,No,Yes,13,Yes,No phone service,,No,No internet service,1
Cust_630,Male,,No,,67,Yes,Yes,DSL,No internet service,No,1
Cust_631,Male,1,Yes,Yes,12,Yes,,Fiber optic,Yes,Yes,1
Cust_632,Female,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,0
Cust_633,Male,1,,Yes,61,Yes,No phone service,,Yes,No,1
Cust_634,Male,0,No,Yes,41,No,No,No,Yes,No,1
Cust_635,,1,No,Yes,36,,No,No,No,No internet service,0
Cust_636,Female,0,Yes,No,2,No,,No,No internet service,No,1
Cust_637,Male,1,Yes,No,22,No,No phone service,Fiber optic,No,Yes,1
Cust_638,Male,,Yes,Yes,22,Yes,No,DSL,No,No internet service,0
Cust_639,Female,1,Yes,Yes,,Yes,No phone service,DSL,Yes,No,1
Cust_640,Female,0,Yes,No,14,No,,Fiber optic,No,Yes,0
Cust_641,Female,,No,Yes,35,No,Yes,Fiber optic,No internet service,,1
Cust_642,Female,,Yes,Yes,50,Yes,Yes,DSL,No,Yes,0
Cust_643,Female,0,Yes,,9,Yes,Yes,DSL,No internet service,No,1
Cust_644,Male,0,,No,59,No,No phone service,No,Yes,No internet service,0
Cust_645,Female,1,,Yes,56,No,Yes,Fiber optic,Yes,No,0
Cust_646,Male,,No,No,10,Yes,Yes,No,No,No internet service,0
Cust_647,Male,0,,Yes,25,Yes,No,No,,No,1
Cust_648,Male,0,No,Yes,45,Yes,,DSL,Yes,Yes,0
Cust_649,Female,0,,,11,No,No phone service,Fiber optic,Yes,,1
Cust_650,Male,1,No,Yes,9,No,No phone service,DSL,No,No internet service,0
Cust_651,Male,0,Yes,,7,No,No,,No internet service,No,1
Cust_652,Female,,No,No,71,No,No,Fiber optic,Yes,No internet service,0
Cust_653,Male,0,No,Yes,34,Yes,No phone service,No,,No,0
Cust_654,Male,1,Yes,No,20,Yes,Yes,,No internet service,No internet service,0
Cust_655,Female,0,No,Yes,5,No,No,DSL,No,Yes,0
Cust_656,Male,0,Yes,No,55,No,No,Fiber optic,No,Yes,1
Cust_657,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No internet service,1
Cust_658,Male,0,No,No,48,No,No phone service,Fiber optic,Yes,Yes,0
Cust_659,Female,1,Yes,Yes,4,,Yes,,,No internet service,0
Cust_660,Female,0,No,Yes,21,Yes,No,No,No,No internet service,1
Cust_661,Female,,No,No,9,No,No,,Yes,Yes,1
Cust_662,Male,1,,Yes,66,No,No phone service,Fiber optic,No internet service,No,1
Cust_663,Male,,No,Yes,35,Yes,Yes,No,No internet service,,0
Cust_664,Female,1,Yes,Yes,51,Yes,No,DSL,Yes,No,1
Cust_665,Male,0,No,Yes,37,No,No phone service,DSL,Yes,,0
Cust_666,Male,1,No,Yes,6,No,No phone service,,,Yes,1
Cust_667,Female,0,No,Yes,51,No,,Fiber optic,Yes,,0
Cust_668,Female,1,Yes,No,66,Yes,No phone service,No,No,No,1
Cust_669,Male,0,,No,17,No,No phone service,DSL,No internet service,No,0
Cust_670,Male,1,No,No,65,,No,,No internet service,Yes,0
Cust_671,Male,0,Yes,,9,Yes,No phone service,DSL,No internet service,Yes,1
Cust_672,Female,1,Yes,Yes,,No,Yes,No,No,No,1
Cust_673,Female,,No,Yes,58,Yes,Yes,No,Yes,No,0
Cust_674,Female,0,No,No,30,No,No,Fiber optic,No internet service,Yes,1
Cust_675,Female,0,,Yes,31,No,,Fiber optic,No internet service,Yes,0
Cust_676,Male,0,No,No,23,No,Yes,,No,Yes,0
Cust_677,Female,,No,Yes,63,No,No,Fiber optic,Yes,No internet service,0
Cust_678,Female,0,Yes,Yes,28,No,No phone service,No,Yes,Yes,1
Cust_679,Female,0,No,No,59,,Yes,Fiber optic,Yes,Yes,1
Cust_680,Female,0,No,,10,No,No phone service,,No internet service,Yes,0
Cust_681,Female,1,No,No,26,Yes,No,No,No,No internet service,0
Cust_682,Male,0,No,No,17,No,Yes,DSL,No internet service,No internet service,0
Cust_683,Male,0,No,No,40,No,No,DSL,No,Yes,1
Cust_684,Female,1,Yes,,,No,No phone service,Fiber optic,No,Yes,0
Cust_685,Male,0,No,Yes,23,No,No,DSL,,No internet service,0
Cust_686,Female,1,Yes,No,35,Yes,Yes,DSL,No,No internet service,0
Cust_687,Female,0,No,Yes,9,No,No,Fiber optic,No,No,0
Cust_688,,1,No,No,45,No,,,No,No internet service,1
Cust_689,Male,1,No,No,37,No,No,No,Yes,No internet service,0
Cust_690,Female,0,,Yes,69,Yes,,No,Yes,Yes,0
Cust_691,,1,No,No,19,No,No phone service,,Yes,Yes,0
Cust_692,Female,0,No,Yes,27,Yes,No phone service,No,,Yes,0
Cust_693,Male,0,No,Yes,13,No,No phone service,No,No internet service,No internet service,1
Cust_694,Female,,No,Yes,57,No,Yes,DSL,No internet service,No,0
Cust_695,Female,,No,No,60,No,No phone service,No,No internet service,Yes,1
Cust_696,Female,1,No,No,12,No,No phone service,Fiber optic,Yes,No,0
Cust_697,Male,0,No,Yes,9,No,Yes,Fiber optic,No internet service,No,1
Cust_698,,1,,Yes,27,No,No phone service,Fiber optic,Yes,No internet service,0
Cust_699,Female,1,No,No,,No,,DSL,Yes,No internet service,1
Cust_700,Male,0,No,Yes,29,Yes,No phone service,No,No,Yes,1
Cust_701,Female,0,No,Yes,22,No,,DSL,,No internet service,1
Cust_702,Female,0,Yes,No,19,No,No,,Yes,No,1
Cust_703,Male,0,Yes,No,38,Yes,Yes,No,No,No internet service,0
Cust_704,Female,1,,No,39,No,No,,No,No internet service,1
Cust_705,Male,0,Yes,Yes,15,No,No,No,,,0
Cust_706,Male,1,No,No,54,Yes,No,DSL,No,No internet service,0
Cust_707,Female,0,No,No,32,,Yes,DSL,No internet service,No internet service,0
Cust_708,,0,,,46,No,No,Fiber optic,No,Yes,0
Cust_709,Female,0,No,No,61,Yes,No,DSL,,No,0
Cust_710,Female,0,Yes,No,52,Yes,,,No,No internet service,1
Cust_711,Male,1,Yes,No,,,No,DSL,No,No,0
Cust_712,Female,1,,,35,Yes,,Fiber optic,No internet service,No internet service,1
Cust_713,Male,0,No,Yes,70,Yes,No phone service,No,No internet service,Yes,0
Cust_714,Female,1,No,No,37,Yes,Yes,Fiber optic,No internet service,No internet service,0
Cust_715,Female,1,No,Yes,61,,,DSL,No,No internet service,1
Cust_716,Female,0,No,Yes,49,No,No,DSL,Yes,No,0
Cust_717,Male,,No,No,9,,No,,No internet service,No internet service,1
Cust_718,Female,1,No,Yes,19,Yes,No,Fiber optic,No,No,0
Cust_719,Female,1,No,No,28,Yes,,No,No,Yes,1
Cust_720,Female,1,Yes,Yes,26,Yes,No phone service,No,No,No,0
Cust_721,Female,1,No,No,38,No,No phone service,Fiber optic,No internet service,No internet service,1
Cust_722,,0,No,Yes,40,No,No,No,No,No,1
Cust_723,Female,0,No,,25,No,No,Fiber optic,No internet service,Yes,1
Cust_724,Male,1,Yes,No,69,No,,Fiber optic,No,No internet service,0
Cust_725,,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,1
Cust_726,,1,Yes,Yes,23,No,,Fiber optic,,Yes,0
Cust_727,Male,1,No,No,65,Yes,No phone service,No,No,No internet service,1
Cust_728,Male,,Yes,Yes,22,Yes,No phone service,Fiber optic,No internet service,No internet service,0
Cust_729,Male,1,Yes,No,64,Yes,Yes,,No,No,0
Cust_730,Female,,No,,68,,No,No,,No internet service,0
Cust_731,Male,0,No,No,58,No,No phone service,Fiber optic,No,No,0
Cust_732,Male,0,No,Yes,28,Yes,No,DSL,No internet service,Yes,1
Cust_733,Male,1,,No,68,Yes,No,No,No internet service,No,1
Cust_734,Female,1,No,Yes,4,Yes,No phone service,DSL,No internet service,No internet service,1
Cust_735,Female,0,No,No,1,Yes,Yes,DSL,No internet service,,1
